filename,title,url,one_word_with_numbers,type
110225-A-6146B-004.JPG,JBER celebrates African-American history,https://www.jber.jb.mil/News/Art?igphoto=2000280985,False,Explicit heritage and DEI events
220308-F-MJ351-1086.JPG,JBER hosts International Women’s Day celebration,https://www.jber.jb.mil/News/Art?igphoto=2002956113,False,Explicit heritage and DEI events
160330-F-FC540-001.jpg,Women’s History Month: 1st Lt. Annie G. Fox,https://www.jber.jb.mil/News/Art?igphoto=2001508331,False,Explicit heritage and DEI events
180720-F-YH552-0001.JPG,Chief Master Sgt. Gay L.C. Veale retirement ceremony,https://www.jber.jb.mil/News/Art?igphoto=2001946971,False,Other
130227-F-WV722-003.JPG,A Celebratiion of Freedom and Equality,https://www.jber.jb.mil/News/Art?igphoto=2000069923,False,Other
170529-F-GO452-0161.JPG,Memorial Day,https://www.jber.jb.mil/News/Art?igphoto=2001754841,False,Other
150205-F-FC540-001.JPG,Americans of all colors contributed to civil rights movement,https://www.jber.jb.mil/News/Art?igphoto=2001015774,False,Facts of history that relate to a specific ethnic group
160229-F-FC540-001.jpg,African-American History Month:  Eugene Bullard - The First African-American Military Pilot,https://www.jber.jb.mil/News/Art?igphoto=2001470339,False,Explicit heritage and DEI events
210312-F-MJ351-1020.JPG,Arctic Warrior of the Week,https://www.jber.jb.mil/News/Art?igphoto=2002600175,False,Other
141113-A-WX507-440.JPG,"Spartan Brigade hosts celebration of Native American culture, heritage",https://www.jber.jb.mil/News/Art?igphoto=2000985209,False,Everyday celebrations of heritage or ethnicity
121128-A-ZX807-001.JPG,Multi-Tribal gathering share culture and heritage,https://www.jber.jb.mil/News/Art?igphoto=2000091585,False,Everyday celebrations of heritage or ethnicity
160530-F-UE455-133.jpg,Memorial Day: Military leaders honor and reflect,https://www.jber.jb.mil/News/Art?igphoto=2001547913,False,Other
121024-F-FC540-001.JPG,"JBER marks Hispanic heritage month with festivities, food",https://www.jber.jb.mil/News/Art?igphoto=2000103001,False,Explicit heritage and DEI events
110311-F-ZY202-011.JPG,Golf course kicks off Women’s History Month,https://www.jber.jb.mil/News/Art?igphoto=2000276124,False,Explicit heritage and DEI events
170218-F-WT808-0066.JPG,40th Annual Salute to the Military,https://www.jber.jb.mil/News/Art?igphoto=2001703942,False,Other
160330-F-FC540-002.jpg,Women’s History Month: Cornelia Fort – In Service to Her Country,https://www.jber.jb.mil/News/Art?igphoto=2001508330,False,Explicit heritage and DEI events
160325-F-JW012-051.jpg,Honoring Womens History Month,https://www.scott.af.mil/News/Art?igphoto=2001509405,False,Explicit heritage and DEI events
170323-F-ES880-090.JPG,Scott Chapel sponsors women’s resiliency fair,https://www.scott.af.mil/News/Art?igphoto=2001724052,False,Other
230224-F-DJ189-1098.JPG,Black History Month panel shares leadership insights,https://www.scott.af.mil/News/Art?igphoto=2003169519,False,Explicit heritage and DEI events
090212-F-2393F-001.JPG,Soul Food tasting,https://www.scott.af.mil/News/Art?igphoto=2000623251,False,Everyday celebrations of heritage or ethnicity
110213-F-7660V-071.JPG,Scott hosts African American Heritage Month basketball tournament,https://www.scott.af.mil/News/Art?igphoto=2000285911,False,Explicit heritage and DEI events
110526-F-ZP572-074.JPG,Asian-Pacific Heritage Celebration,https://www.scott.af.mil/News/Art?igphoto=2000251801,False,Explicit heritage and DEI events
101104-F-6150C-005.JPG,Scott Youth Help Celebrate NAHM,https://www.scott.af.mil/News/Art?igphoto=2000309660,False,Explicit heritage and DEI events
101130-F-1142C-043.JPG,Native American History Month Luncheon 2010,https://www.scott.af.mil/News/Art?igphoto=2000303612,False,Explicit heritage and DEI events
150319-F-DD059-158.JPG,"Women’s History Month Social offers mentorship, insight",https://www.scott.af.mil/News/Art?igphoto=2001029887,False,Explicit heritage and DEI events
120503-F-EH501-005.JPG,Teaching Origami at the Youth Center,https://www.scott.af.mil/News/Art?igphoto=2000154126,False,Other
160624-F-EO463-087.JPG,Pride Month 5K at Scott,https://www.scott.af.mil/News/Art?igphoto=2001564159,False,Explicit heritage and DEI events
180116-F-CB192-1011.JPG,"Luncheon recognizes MLK, revisits Scott Air Force Base’s civil rights progression",https://www.scott.af.mil/News/Art?igphoto=2001869146,False,Facts of history that relate to a specific ethnic group
090331-F-0440G-003.JPG,Women who enable combat power luncheon,https://www.scott.af.mil/News/Art?igphoto=2000602444,False,Other
231016-F-GC829-1013.JPG,Beyond the Diagnosis: Air Force Veteran continues to serve,https://www.scott.af.mil/News/Art?igphoto=2003330579,False,Other
150227-F-MJ664-126.JPG,Health Fair,https://www.scott.af.mil/News/Art?igphoto=2001021800,False,Other
290903-F-NB484-002.JPG,375th AMW Commander Priorities,https://www.scott.af.mil/News/Art?igphoto=2002491003,False,Other
140625-F-NW874-1251.JPG,Women's Equality Day 5k,https://www.scott.af.mil/News/Art?igphoto=2003288196,False,Explicit heritage and DEI events
100517-F-0000P-002.JPG,Korean War Medal of Honor recipient visits Team Scott,https://www.scott.af.mil/News/Art?igphoto=2000361380,False,Other
160517-F-ES880-019.jpg,Asian-American Pacific Islander Heritage Month From South Asia to Scott AFB: An Indian woman’s journey into the U.S. military,https://www.scott.af.mil/News/Art?igphoto=2001544896,False,Explicit heritage and DEI events
201021-F-FY024-1015.JPG,“Troop Talk:” A forum to discuss the ‘state of the culture’,https://www.scott.af.mil/News/Art?igphoto=2002525383,False,Other
130620-F-KC610-117.JPG,Scott AFB Diversity Day Picnic,https://www.scott.af.mil/News/Art?igphoto=2000038623,False,Explicit heritage and DEI events
170322-F-XX000-002.JPG,Col. Lenderman reads to children at CDC,https://www.scott.af.mil/News/Art?igphoto=2001720533,False,Other
081006-F-2296T-004.JPG,¿Hablas Español?,https://www.scott.af.mil/News/Art?igphoto=2000671929,False,Other
140522-F-ZB755-145.JPG,Youth Center Crafts,https://www.scott.af.mil/News/Art?igphoto=2000845021,False,Other
111014-F-IW762-002.JPG,Zumbathon,https://www.scott.af.mil/News/Art?igphoto=2000208418,False,Other
231114-F-NW874-1058.JPG,Humans of Scott: 2nd Lt. Laney Rivera,https://www.scott.af.mil/News/Art?igphoto=2003341720,False,"Military personnel that belong to a specific ethnic group, even if that isn't explicitly mentioned"
240612-F-YI895-2050.JPG,Humans of Scott: A Beacon of Support for LGBTQ+ Military Personn,https://www.scott.af.mil/News/Art?igphoto=2003493521,False,Other
210921-F-XS544-1006.JPG,"Joe Belman: Mexican American, Turret Gunner, Veteran",https://www.scott.af.mil/News/Art?igphoto=2002874516,False,"4. Military personnel that belong to a specific ethnic group, even if that isn't explicitly mentioned"
211102-F-NB484-001.JPG,Native American Heritage Month - TSgt. Hai-zhon Laughter,https://www.scott.af.mil/News/Art?igphoto=2002888286,False,Explicit heritage and DEI events
161110-F-JW012-068.JPG,Native American,https://www.scott.af.mil/News/Art?igphoto=2001669021,False,Everyday celebrations of heritage or ethnicity
110228-F-GC775-009.JPG,Women's History Month kick-off,https://www.scott.af.mil/News/Art?igphoto=2000282307,False,Explicit heritage and DEI events
240610-F-YI895-1050.JPG,A different flight path: How 1 Amn’s journey brought him out o,https://www.scott.af.mil/News/Art?igphoto=2003488420,False,Other
150923-F-CB192-017.JPG,'Diversity just makes a team better',https://www.scott.af.mil/News/Art?igphoto=2001301448,False,Other
170309-F-ES880-058.JPG,Title of Image,https://www.scott.af.mil/News/Art?igphoto=2001717368,False,Other
220615-F-UG882-1083.JPG,Serving with Pride,https://www.scott.af.mil/News/Art?igphoto=2003028145,False,Other
100302-F-XX000-003.JPG,Remembering the Aztec Eagles during Hispanic Heritage Month,https://www.scott.af.mil/News/Art?igphoto=2001642016,False,Explicit heritage and DEI events
210310-F-NB404-002.JPG,"A Letter to my Daughters:  Look Out and Within, Not Up",https://www.scott.af.mil/News/Art?igphoto=2002597686,False,Other
241017-F-UW064-1164.JPG,2024 Culture Fest,https://www.scott.af.mil/News/Art?igphoto=2003576502,False,Other
220314-F-NW874-1023.JPG,An Airman’s resilience story: Nothing to lose everything to gain,https://www.scott.af.mil/News/Art?igphoto=2002962538,False,Other
230330-F-F3214-1001.JPG,Women's History Month: Amanda McCarty gives back,https://www.scott.af.mil/News/Art?igphoto=2003190117,False,Explicit heritage and DEI events
230309-F-PX896-1016.JPG,Women's History Month; Katie Thaxton Lends a Helping Hand,https://www.scott.af.mil/News/Art?igphoto=2003186520,False,Explicit heritage and DEI events
201008-F-HK519-1017.JPG,"Diversity, Inclusion, and Belonging showcases new logo",https://www.scott.af.mil/News/Art?igphoto=2002520987,False,Explicit heritage and DEI events
241029-F-NH839-1001.JPG,Airman connects to Native American heritage through mother’s journey,https://www.scott.af.mil/News/Art?igphoto=2003579154,False,Mentions of personnel that highlight their ethnicity
230913-F-NW874-1009.JPG,Human's of Scott: Juan Padilla Gomez,https://www.scott.af.mil/News/Art?igphoto=2003306565,False,Mentions of personnel that highlight their ethnicity
210409-F-HF074-1028.JPG,Scott showcases 375th AMW to AMC leaders,https://www.scott.af.mil/News/Art?igphoto=2002620893,False,Other
AFG-151124-017.jpg,Events at Scott highlight Native American Heritage Month,https://www.scott.af.mil/News/Art?igphoto=2001489551,False,Explicit heritage and DEI events
090529-F-0328E-078.JPG,Friday night luau,https://www.scott.af.mil/News/Art?igphoto=2000559947,False,Everyday celebrations of heritage or ethnicity
231101-F-NW874-1013.JPG,"Humans of Scott: Adrienne Jackson, Navajo Heritage",https://www.scott.af.mil/News/Art?igphoto=2003337594,False,Explicit heritage and DEI events
110207-F-1142C-005.JPG,African American History Month Proclamation,https://www.scott.af.mil/News/Art?igphoto=2000287472,False,Explicit heritage and DEI events
230509-F-NW874-1015.JPG,Asian American Islander Pacific Heritage Month: Chona Retiro Jones,https://www.scott.af.mil/News/Art?igphoto=2003231790,False,Explicit heritage and DEI events
150903-F-CB192-001.jpg,Many events planned for Hispanic Heritage Month,https://www.scott.af.mil/News/Art?igphoto=2001496082,False,Explicit heritage and DEI events
161110-F-JW012-095.JPG,Scott Air Force Base celebrates Native American Heritage Month,https://www.scott.af.mil/News/Art?igphoto=2001669018,False,Explicit heritage and DEI events
130522-F-JZ002-669.JPG,Q&A with Maj. Gen. Michael Kim for Asian-Pacific American Heritage Month,https://www.scott.af.mil/News/Art?igphoto=2000047495,False,Explicit heritage and DEI events
080201-F-9999D-003.JPG,Luncheon kicks off Black History Month,https://www.travis.af.mil/News/Art?igphoto=2000659354,False,Explicit heritage and DEI events
210515-F-SK304-1046.JPG,Travis Airmen observe AAPI Heritage Month with fly-in and commun,https://www.travis.af.mil/News/Art?igphoto=2002675662,False,Explicit heritage and DEI events
211105-F-VG042-1027.JPG,"Travis AFB partners with Exchange, celebrates Native American Heritage Month",https://www.travis.af.mil/News/Art?igphoto=2002888447,False,Explicit heritage and DEI events
220215-F-DU706-1064.JPG,Black History Month Heritage flight,https://www.travis.af.mil/News/Art?igphoto=2002943097,False,Explicit heritage and DEI events
231114-F-YT028-1005.JPG,Reconnecting to culture during Native American Heritage Month,https://www.travis.af.mil/News/Art?igphoto=2003348941,False,Explicit heritage and DEI events
120925-F-PZ859-001.JPG,Hispanic Heritage Month 1,https://www.travis.af.mil/News/Art?igphoto=2000110645,False,Explicit heritage and DEI events
210824-F-YT028-1121.JPG,60th FSS Diversity and Inclusion job exposure event,https://www.travis.af.mil/News/Art?igphoto=2002845734,False,Explicit heritage and DEI events
190701-F-F3215-0001.PNG,Col. Scott McLaughlin,https://www.travis.af.mil/News/Art?igphoto=2002152372,False,Other
220222-F-DU706-1035.JPG,Travis AFB Airmen continue legacy of heritage,https://www.travis.af.mil/News/Art?igphoto=2002946802,False,Everyday celebrations of heritage or ethnicity
140605-F-DJ046-006.JPG,Captain goes from vow of silence to serving openly,https://www.travis.af.mil/News/Art?igphoto=2000842510,False,Other
220322-F-RU983-2025.JPG,Women’s KC-10 Heritage Flight,https://www.travis.af.mil/News/Art?igphoto=2002962970,False,Everyday celebrations of heritage or ethnicity
070505-F-6693R-0129.JPG,Kicking off APAH month in style,https://www.travis.af.mil/News/Art?igphoto=2000493103,False,Explicit heritage and DEI events
