filename,title,url,one_word_with_numbers,type
230124-O-D0439-1006.JPG,Bunker Hill,NULL,False,Other
200226-F-NX530-1044Y.JPG,Reading Circle,NULL,False,Other
190225-O-OP908-103A.JPG,Sharing a Laugh,NULL,False,Other
240727-M-TS416-1621.JPG,Fiesta Performance,NULL,False,Everyday celebrations of heritage or ethnicity
240823-M-D0439-100.JPG,Jack Baker,NULL,False,Other
241120-D-FN350-3145.JPG,Heritage Remarks,NULL,False,Explicit heritage and DEI events
241114-O-A0308-1234A.JPG,Great Spirit,NULL,False,Other
180207-F-KJ279-5572C.JPG,Pride Project,NULL,False,Explicit heritage and DEI events
240118-D-XI929-1007.JPG,Colonial Wars and The American Revolution,NULL,False,Other
240118-D-XI929-1017.JPG,Display of WWII,NULL,False,Other
200529-N-UT295-0038Q.JPG,Hawaii Drive-Thru,NULL,False,Other
230126-A-D0439-100.PNG,Buffalo Soldiers,NULL,False,Mentions of personnel that highlight their ethnicity
241022-O-IB405-9925.JPG,Crew Chief,NULL,False,Other
240830-F-KA958-0009.JPG,Commander's Quilt,NULL,False,Other
240619-Z-DT449-9517R.JPG,All the Feels,NULL,False,Other
230816-D-D0439-200.JPG,National Hispanic Heritage Month 2023,NULL,False,Explicit heritage and DEI events
190612-D-JH334-0007E.JPG,Bowed Heads,NULL,False,Other
DDD-200430-828-020.PDF,Annex 1: 2019 Military Service Gender Relations Focus Groups Overview Report,NULL,False,Other
210226-D-BN624-0112P.JPG,Virtual Event,NULL,False,Other
200529-F-WU042-1002.JPG,Guam Pride,NULL,False,Everyday celebrations of heritage or ethnicity
780430-O-D0439-001.JPG,Sisters and Mom,NULL,False,Other
730430-O-D0439-001.JPG,Family Portrait,NULL,False,Other
221118-N-ED185-1034.JPG,Submarine Officer,NULL,False,Other
150728-F-DW547-001Y.JPG,Eugene Jacques Bullard,NULL,False,"Military personnel that belong to a specific ethnic group, even if that isn't explicitly mentioned"
230516-M-OV505-1208M.JPG,Musical Performance,NULL,False,Other
181206-F-DT527-087Y.JPG,Gladys West,NULL,False,Other
240322-O-D0439-094Y.JPG,Sarah E. Thompson,NULL,False,Other
240118-D-XI929-1004.JPG,African American Display 4,NULL,False,Everyday celebrations of heritage or ethnicity
220120-D-D0439-101.JPG,Nursing Corps Pioneer,NULL,False,Other
210523-D-HR740-9019.JPG,Commander's Signal,NULL,False,Other
180502-F-KN558-0176Z.JPG,Lei Artists,NULL,False,Everyday celebrations of heritage or ethnicity
211018-F-CO180-0002R.JPG,Treadmill Test,NULL,False,Other
190313-D-ZZ999-001.JPG,Transgender Graphic,NULL,False,Other
181115-A-OK556-035C.JPG,Comanche Dancer,NULL,False,Everyday celebrations of heritage or ethnicity
240118-D-XI929-1009.JPG,Display About Slavery,NULL,False,Facts of history that relate to a specific ethnic group
200715-D-XI929-1014.JPG,Pentagon Meeting,NULL,False,Other
210221-G-KU031-1001.JPG,Emlen Tunnell,NULL,False,Mentions of personnel that highlight their ethnicity
240105-A-QI826-1005.JPG,Cyber Leader,NULL,False,Other
240221-F-KJ279-1277.JPG,Children's Literature,NULL,False,Other
240322-D-JZ422-055Y.JPG,Emma S. Brinton,NULL,False,Other
240903-Z-OY199-2002.JPG,Photo Pose,NULL,False,Other
241104-F-AS012-1005.JPG,Educational Display,NULL,False,Other
241017-F-OU359-003.JPG,Hope Heritage,NULL,False,Other
240727-M-TS416-1062.JPG,Band Performance,NULL,False,Other
240913-O-RD674-8431.JPG,Flag Writer,NULL,False,Other
240918-F-QR508-1178.JPG,Team Photo,NULL,False,Other
211029-G-CG123-1005Y.JPG,Coast Guard SPARS,NULL,False,Other
231130-A-D0439-001.JPG,Virginia National Guard 1st Lt. Gavin Steel,NULL,False,Other
240312-O-VO263-3973.JPG,Meeting Attendees,NULL,False,Other
230516-M-OV505-1175.JPG,Promising Performance,NULL,False,Other
230516-M-OV505-1046M.JPG,All About That Bass,NULL,False,Other
220519-A-US054-694C.JPG,Haka Heritage,NULL,False,Everyday celebrations of heritage or ethnicity
220813-M-BR906-1028R.JPG,Code Talker Salute,NULL,False,"4. Military personnel that belong to a specific ethnic group, even if that isn't explicitly mentioned"
220814-M-BR906-1014.JPG,Honoring Code Talkers,NULL,False,"Military personnel that belong to a specific ethnic group, even if that isn't explicitly mentioned"
240118-D-XI929-1014.JPG,World War II Display,NULL,False,Other
241003-F-YD772-1510A.JPG,Speaking to Students,NULL,False,Other
230127-O-D0439-100.PNG,North Carolina Nurses,NULL,False,Other
200814-F-QO224-1077T.JPG,Hula Dance,NULL,False,Everyday celebrations of heritage or ethnicity
191113-A-UT290-0064.JPG,Warrior Appreciation,NULL,False,Other
240727-M-TS416-1548.JPG,Summer Fiesta,NULL,False,Everyday celebrations of heritage or ethnicity
241104-F-IA865-0001A.JPG,Thunderbird Powwow,NULL,False,Everyday celebrations of heritage or ethnicity
240613-Z-IN381-1006.JPG,Block Party,NULL,False,Other
230605-A-KM154-1099.JPG,D-Day Ceremony,NULL,False,Other
220323-F-IN219-0050.JPG,Rapt Readers,NULL,False,Other
