filename,title,url,one_word_with_numbers,type
120203-F-YY314-070.JPG,2nd Annual Soul Food Taste,NULL,False,Everyday celebrations of heritage or ethnicity
100915-F-8175W-052.JPG,Salsa lesson,NULL,False,Everyday celebrations of heritage or ethnicity
091113-F-3862L-017.JPG,American Indian Heritage Month exhibit,NULL,False,Explicit heritage and DEI events
120226-F-XM103-033.JPG,Gospel Fest 2012,NULL,False,Everyday celebrations of heritage or ethnicity
070503-F-8175W-001.JPG,Luau dance,NULL,False,Everyday celebrations of heritage or ethnicity
090527-F-3862L-392.JPG,Asian Pacific American Heritage,NULL,False,Explicit heritage and DEI events
110323-F-JZ022-117.JPG,Women's History Month 5K,NULL,False,Explicit heritage and DEI events
090206-F-5640T-049.JPG,African American Heritage Month Luncheon,NULL,False,Explicit heritage and DEI events
110126-F-JZ022-917.JPG,Native American Heritage Month 2010 scholarship award winner,NULL,False,Explicit heritage and DEI events
101001-F-8477M-012.JPG,Dora visits Randolph,NULL,False,Other
110214-F-JZ022-718.JPG,Legacy Ball,NULL,False,Other
110214-F-JZ022-717.JPG,Story title,NULL,False,Other
081009-F-8175W-001.JPG,Hispanic Heritage luncheon,NULL,False,Explicit heritage and DEI events
110214-F-JZ022-716.JPG,2011 Heritage Ball,NULL,False,Explicit heritage and DEI events
240531-F-CK819-1124.JPG,Goodfellow Celebrates AANHPI Heritage Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2003481268,False,Explicit heritage and DEI events
110504-F-JZ021-363.JPG,May celebrates Asian Pacific Islander heritage,https://www.goodfellow.af.mil/News/Art/?igphoto=2000259381,False,Explicit heritage and DEI events
130605-F-JZ002-176.JPG,June is National Caribbean-American Heritage Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2000043733,False,Explicit heritage and DEI events
180222-F-IK439-0001.JPG,Women's History Month (Real),https://www.goodfellow.af.mil/News/Art/?igphoto=2001881619,False,Explicit heritage and DEI events
190213-F-IK439-0001.JPG,Celebrating African American Black History Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2002089574,False,Explicit heritage and DEI events
220621-F-QS607-2030.JPG,Pride Month Spotlight: Master Sgt. Stephanie Bogdanovic,https://www.goodfellow.af.mil/News/Art/?igphoto=2003023551,False,Explicit heritage and DEI events
220912-F-QS607-1006.JPG,Hispanic Heritage Spotlight: Master Sgt. Mickey Bretado,https://www.goodfellow.af.mil/News/Art/?igphoto=2003083597,False,Explicit heritage and DEI events
240220-A-LN562-1001.JPG,Women’s History Month Spotlight:  Capt. Saleha Jabeen,https://www.goodfellow.af.mil/News/Art/?igphoto=2003418364,False,Explicit heritage and DEI events
240501-F-F3505-1001.JPG,Asian American & Pacific Islander Heritage Month Graphic,https://www.goodfellow.af.mil/News/Art/?igphoto=2003454541,False,Explicit heritage and DEI events
090210-F-JZ032-360.JPG,African-American History Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2001879272,False,Explicit heritage and DEI events
200805-F-ZB472-2011.JPG,Goodfellow launches Diversity and Inclusion Team,https://www.goodfellow.af.mil/News/Art/?igphoto=2002471989,False,Explicit heritage and DEI events
220606-F-QS607-1010.JPG,17th Training Wing kicks off Pride Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2003014175,False,Explicit heritage and DEI events
240326-F-TB914-1062.JPG,Women’s History Month panelists spark uplifting discussions,https://www.goodfellow.af.mil/News/Art/?igphoto=2003424764,False,Explicit heritage and DEI events
210524-F-YT892-0001.PNG,Seventh episode for AETC’s Real Talk,https://www.goodfellow.af.mil/News/Art/?igphoto=2002738637,False,Other
190305-F-WV115-0001.PNG,Celebrating Women’s History Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2002096349,False,Explicit heritage and DEI events
070529-F-4295M-003.JPG,Goodfellow holds Asian / Pacific Islander Heritage Luncheon,https://www.goodfellow.af.mil/News/Art/?igphoto=2000485502,False,Explicit heritage and DEI events
070223-F-1312M-003.JPG,Celebrating Black History Month,https://www.goodfellow.af.mil/News/Art/?igphoto=2000510004,False,Explicit heritage and DEI events
200906-F-DX569-1017.JPG,Maternity support efforts spreads across base,https://www.goodfellow.af.mil/News/Art/?igphoto=2002502681,False,Other
220512-F-DX569-1200.JPG,AAPI Heritage Month Spotlight: Master Sgt. Gloria Florentine Siliako-Nautu,https://www.goodfellow.af.mil/News/Art/?igphoto=2002995832,False,Explicit heritage and DEI events
