filename,title,url,one_word_with_numbers,type
160215-F-DA409-232A.JPG,Pilot Helmet,https://dod.defense.gov/photos/photogallery?igphoto=2001505821,False,Other
170321-N-RM689-053A.JPG,Women's Naval History,https://dod.defense.gov/photos/photogallery?igphoto=2001724542,False,Other
828949-B-IDS56-598.jpg,"Artist Nancy E. Rhodes, center, stands in front of her painting ""Women in  the Military,"" which she presented to the U.S. Department of Veterans  Affairs on March 26, 2009, during a Women's History Month ceremony. Alyce  Dixon, left, is a World War II veteran who served in the 6888th Central  Postal Directory Battalion, and Deb Joiner, a Vietnam veteran, is featured in  Rhodes painting. DoD photo by Samantha L. Quigley",https://dod.defense.gov/photos/photogallery?igphoto=2001095677,False,Explicit heritage and DEI events
839909-C-HIW77-457.jpg,"Acting Air Force Secretary Eric Fanning, the most senior openly gay appointee in the Department of Defense, speaks at the Defense Department's Lesbian, Gay, Bisexual and Transgender Pride Month event at the Pentagon, June 25, 2013.",https://dod.defense.gov/photos/photogallery?igphoto=2001118450,False,Explicit heritage and DEI events
488095-U-OGF94-926.jpg,Secretary Hagel gives his opening remarks at the Defense Department Pride event,https://dod.defense.gov/photos/photogallery?igphoto=2001252939,False,Explicit heritage and DEI events
160229-D-SK590-018C.JPG,African American Memorial,https://dod.defense.gov/photos/photogallery?igphoto=2001468613,False,Explicit heritage and DEI events
160327-M-KR317-044.JPG,Starting Line,https://dod.defense.gov/photos/photogallery?igphoto=2001506617,False,Other
160319-A-VS818-069.JPG,Equipment Check,https://dod.defense.gov/photos/photogallery?igphoto=2001506749,False,Other
160315-N-LR347-004.JPG,Presenting a Flag,https://dod.defense.gov/photos/photogallery?igphoto=2001506736,False,Other
160215-F-DA409-095A.JPG,Flight Gear,https://dod.defense.gov/photos/photogallery?igphoto=2001505813,False,Other
160630-D-XT155-008.JPG,Carter Briefing,https://dod.defense.gov/photos/photogallery?igphoto=2001564042,False,Other
217956-U-CBP49-690.jpg,"Army Sgt. 1st Class Thomas A. Taft, center, poses with David S.C. Chu, undersecretary of defense for personnel and readiness, and Linda Tuazon-Miller, president of the Federal Asian-Pacific American Council, after being presented the FAPAC Military Meritorious Service Award during the DoD Asian-Pacific American Heritage Month Luncheon and Military Awards Ceremony in Arlington, Va., June 2. Photo by Rudi Williams",https://dod.defense.gov/photos/photogallery?igphoto=2001082665,False,Explicit heritage and DEI events
423991-U-OXU34-252.jpg,"Clarence Johnson, principal director for the Office of the Deputy Undersecretary of Defense for Equal Opportunity, speaks at a Defense Department Hispanic heritage luncheon in Anaheim, Calif., Oct. 6. Photo by Rudi Williams",https://dod.defense.gov/photos/photogallery?igphoto=2001083214,False,Explicit heritage and DEI events
556048-S-JSX07-971.jpg,"Leonard Spearman, White House executive director for  Historically Black Colleges and Universities, was the keynote speaker  for DoD's national African-American History Month observance. During  his lecture, Spearman spoke of the legacy of Mary McLeod Bethune, an  African-American educator, who encouraged African-Americans to seek  education as away to achieve equality and freedom. Clarence Johnson  (right), principal director for equal opportunity in the Office of the Deputy  Undersecretary of Defense for Personnel and Readiness, also attended the  ceremonies.",https://dod.defense.gov/photos/photogallery?igphoto=2001085603,False,Explicit heritage and DEI events
783036-A-CXG66-779.jpg,"An attendee holds the program for the Defense Department's Lesbian, Gay, Bisexual, and Transgender Pride Month event at the Pentagon, June 26, 2012.",https://dod.defense.gov/photos/photogallery?igphoto=2001173132,False,Explicit heritage and DEI events
556740-U-AIW22-794.jpg,LGBT PRIDE ADDRESS,https://dod.defense.gov/photos/photogallery?igphoto=2001194631,False,Explicit heritage and DEI events
150918-F-NQ873-001.JPG,Air Force captain participates in 'An Echo of Good Deeds',https://dod.defense.gov/photos/photogallery?igphoto=2001296452,False,Other
150927-D-HG842-012.JPG,Display Discussion,https://dod.defense.gov/photos/photogallery?igphoto=2001311435,False,Other
160305-N-GZ947-153A.JPG,Directing a Hawkeye,https://dod.defense.gov/photos/photogallery?igphoto=2001479163,False,Other
160312-Z-AL508-025.JPG,Jumpmaster's Inspection,https://dod.defense.gov/photos/photogallery?igphoto=2001487501,False,Other
160327-M-KR317-218.JPG,Commander’s Pace,https://dod.defense.gov/photos/photogallery?igphoto=2001506653,False,Other
160601-D-XT155-006.JPG,Obama Declares June LGBT Pride Month,https://dod.defense.gov/photos/photogallery?igphoto=2001547649,False,Explicit heritage and DEI events
651706-R-YQQ96-185.jpg,"The Old Guard Fife and Drum Corps unit from  Fort Myer, Va., participates in the opening of DoD's Asian  Pacific American Heritage Month luncheon and awards  ceremony. Photo by Rudi Williams",https://dod.defense.gov/photos/photogallery?igphoto=2001088141,False,Explicit heritage and DEI events
630538-C-MFI15-207.jpg,"Hispanics have come a long way since Spanish names were not acceptable, John U. Sepulveda told the audience at DoD's Hispanic Heritage Month observance in the Pentagon. Sepulveda is the first Hispanic deputy director of the Office of Personnel Management. Photo by Rudi Williams",https://dod.defense.gov/photos/photogallery?igphoto=2001088927,False,Explicit heritage and DEI events
170324-F-VV898-166A.JPG,Surveillance Monitoring,https://dod.defense.gov/photos/photogallery?igphoto=2001724401,False,Other
160929-D-ZZ999-201.JPG,Together With Respect,https://dod.defense.gov/photos/photogallery?igphoto=2001641966,False,Other
081138-Z-NRL31-895.jpg,"Brenda S. Fulton, far right, participates in a discussion panel during the Defense Department's Lesbian, Gay, Bisexual and Transgender Pride Month event at the Pentagon, June 26, 2012. Along with Fulton, from left to right, U.S. Navy Capt. Jane Campbell, director of press operations for the Office of the Secretary of Defense for Public Affairs; Gordon O. Tanner, principal deputy general counsel for the Air Force; and Marine Corps Capt. Matthew Phelps gave their perspectives on their lives and careers before the repeal of the so-called ""Don't Ask, Don't Tell"" law. DOD photo by U.S. Navy Petty Officer 1st Class Chad J. McNeeley",https://dod.defense.gov/photos/photogallery?igphoto=2001101536,False,Explicit heritage and DEI events
285137-N-UYO93-164.jpg,WWII MEMORIES,https://dod.defense.gov/photos/photogallery?igphoto=2001201921,False,Other
150918-D-FW736-006.JPG,Recipient Remarks,https://dod.defense.gov/photos/photogallery?igphoto=2001292476,False,Other
150918-D-FW736-020.JPG,Official Greeting,https://dod.defense.gov/photos/photogallery?igphoto=2001292483,False,Other
150927-D-HG842-005.JPG,Guitar Performance,https://dod.defense.gov/photos/photogallery?igphoto=2001311428,False,Other
160303-A-LC197-070A.JPG,Shooting Photos,https://dod.defense.gov/photos/photogallery?igphoto=2001474558,False,Other
160318-D-ZZ999-101.JPG,DoD News Now - Celebrating Women's History Month,https://dod.defense.gov/photos/photogallery?igphoto=2001485465,False,Explicit heritage and DEI events
161031-D-ZZ999-002.JPG,National American Indian Heritage Month 2016,https://dod.defense.gov/photos/photogallery?igphoto=2001660786,False,Explicit heritage and DEI events
247734-N-ARH70-221.jpg,Acting Secretary of the Air Force Eric Fanning speaks at the Defense Department Pride event,https://dod.defense.gov/photos/photogallery?igphoto=2001252941,False,"Military personnel that belong to a specific ethnic group, even if that isn't explicitly mentioned"
160313-N-NL127-168.JPG,Ministry of the Interior Celebrates International Women’s Day,https://dod.defense.gov/photos/photogallery?igphoto=2001480935,False,Other
160324-Z-JK353-016.JPG,Attaching Blades,https://dod.defense.gov/photos/photogallery?igphoto=2001508077,False,Other
170321-N-RM689-060A.JPG,Top Female Sailor,https://dod.defense.gov/photos/photogallery?igphoto=2001724544,False,Other
